date,park_id,ride,avg_queue_min,max_queue_min,uptime_pct
2023-10-28,160,Stoomtrein Ruigrijk,13.0,25.0,99.0
2023-10-28,160,Symbolica,43.0,50.0,96.0
2023-10-28,160,Symbolica Single-rider,12.0,30.0,96.0
2023-10-28,160,The Six Swans,5.0,5.0,100.0
2023-10-28,160,Villa Volta,8.0,20.0,100.0
2023-10-28,160,Vogel Rok,15.0,30.0,100.0
2023-10-28,160,Volkvanlaaf,,,99.0
2023-10-29,160,Anton Pieck Plein,,,99.0
2023-10-29,160,Archipel,,,74.0
2023-10-29,160,Badhuys indoor splash pool,,,100.0
2023-10-29,160,Baron 1898,19.0,40.0,100.0
2023-10-29,160,Baron 1898 Single-rider,14.0,30.0,98.0
2023-10-29,160,Carnaval Festival,15.0,35.0,100.0
2023-10-29,160,De Oude Tufferbaan,21.0,30.0,33.0
2023-10-29,160,De Vliegende Hollander,19.0,35.0,100.0
2023-10-29,160,De Vliegende Hollander Single-rider,11.0,25.0,72.0
2023-10-29,160,Diorama,,,99.0
2023-10-29,160,Droomvlucht,27.0,40.0,100.0
2023-10-29,160,Droomvlucht VR,,,100.0
2023-10-29,160,Efteling Museum,,,89.0
2023-10-29,160,Fabula,11.0,20.0,99.0
2023-10-29,160,Fairytale Forest,,,99.0
2023-10-29,160,Fata Morgana,10.0,25.0,100.0
2023-10-29,160,Gondoletta,7.0,15.0,69.0
2023-10-29,160,Halve Maen,8.0,20.0,94.0
2023-10-29,160,Joris en de Draak,17.0,35.0,100.0
2023-10-29,160,Joris en de Draak Single-rider,9.0,25.0,100.0
2023-10-29,160,Kinderspoor,7.0,15.0,99.0
2023-10-29,160,Kindervreugd,,,99.0
2023-10-29,160,Kleuterhof,,,100.0
2023-10-29,160,Max & Moritz,8.0,20.0,100.0
2023-10-29,160,Max & Moritz Single-rider,,,0.0
2023-10-29,160,Monorail,17.0,40.0,99.0
2023-10-29,160,Nest!,,,99.0
2023-10-29,160,Pagode,5.0,45.0,94.0
2023-10-29,160,Piraña,5.0,5.0,88.0
2023-10-29,160,Python,13.0,35.0,94.0
2023-10-29,160,Python Single-rider,9.0,30.0,92.0
2023-10-29,160,Sirocco,8.0,20.0,100.0
2023-10-29,160,Stoomcarrousel,10.0,10.0,99.0
2023-10-29,160,Stoomtrein Marerijk,19.0,30.0,99.0
2023-10-29,160,Stoomtrein Ruigrijk,19.0,30.0,94.0
2023-10-29,160,Symbolica,42.0,60.0,100.0
2023-10-29,160,Symbolica Single-rider,13.0,30.0,100.0
2023-10-29,160,The Six Swans,5.0,5.0,100.0
2023-10-29,160,Villa Volta,8.0,20.0,100.0
2023-10-29,160,Vogel Rok,11.0,40.0,100.0
2023-10-29,160,Volkvanlaaf,,,99.0
2023-10-30,160,Anton Pieck Plein,,,99.0
2023-10-30,160,Archipel,,,75.0
2023-10-30,160,Badhuys indoor splash pool,,,100.0
2023-10-30,160,Baron 1898,20.0,45.0,100.0
2023-10-30,160,Baron 1898 Single-rider,16.0,30.0,100.0
2023-10-30,160,Carnaval Festival,16.0,35.0,100.0
2023-10-30,160,De Oude Tufferbaan,15.0,30.0,69.0
2023-10-30,160,De Vliegende Hollander,21.0,35.0,99.0
2023-10-30,160,De Vliegende Hollander Single-rider,10.0,20.0,84.0
2023-10-30,160,Diorama,,,99.0
2023-10-30,160,Droomvlucht,32.0,45.0,100.0
2023-10-30,160,Droomvlucht VR,,,100.0
2023-10-30,160,Efteling Museum,,,89.0
2023-10-30,160,Fabula,10.0,10.0,99.0
2023-10-30,160,Fairytale Forest,,,99.0
2023-10-30,160,Fata Morgana,9.0,30.0,100.0
2023-10-30,160,Gondoletta,14.0,25.0,68.0
2023-10-30,160,Halve Maen,11.0,20.0,99.0
2023-10-30,160,Joris en de Draak,,,0.0
2023-10-30,160,Joris en de Draak Single-rider,,,0.0
2023-10-30,160,Kinderspoor,11.0,20.0,99.0
2023-10-30,160,Kindervreugd,,,99.0
2023-10-30,160,Kleuterhof,,,100.0
2023-10-30,160,Max & Moritz,12.0,40.0,99.0
2023-10-30,160,Max & Moritz Single-rider,7.0,20.0,83.0
2023-10-30,160,Monorail,24.0,40.0,99.0
2023-10-30,160,Nest!,,,99.0
2023-10-30,160,Pagode,5.0,10.0,100.0
2023-10-30,160,Piraña,6.0,15.0,99.0
2023-10-30,160,Python,16.0,30.0,99.0
2023-10-30,160,Python Single-rider,15.0,25.0,75.0
2023-10-30,160,Sirocco,13.0,25.0,98.0
2023-10-30,160,Stoomcarrousel,15.0,15.0,99.0
2023-10-30,160,Stoomtrein Marerijk,20.0,20.0,99.0
2023-10-30,160,Stoomtrein Ruigrijk,40.0,45.0,99.0
2023-10-30,160,Symbolica,45.0,60.0,99.0
2023-10-30,160,Symbolica Single-rider,16.0,45.0,98.0
2023-10-30,160,The Six Swans,5.0,15.0,100.0
2023-10-30,160,Villa Volta,9.0,25.0,100.0
2023-10-30,160,Vogel Rok,18.0,40.0,100.0
2023-10-30,160,Volkvanlaaf,,,99.0
2023-10-31,160,Anton Pieck Plein,,,99.0
2023-10-31,160,Archipel,,,75.0
2023-10-31,160,Badhuys indoor splash pool,,,100.0
2023-10-31,160,Baron 1898,16.0,40.0,85.0
2023-10-31,160,Baron 1898 Single-rider,14.0,30.0,85.0
2023-10-31,160,Carnaval Festival,7.0,15.0,100.0
2023-10-31,160,De Oude Tufferbaan,12.0,25.0,56.0
2023-10-31,160,De Vliegende Hollander,12.0,30.0,99.0
2023-10-31,160,De Vliegende Hollander Single-rider,7.0,15.0,75.0
2023-10-31,160,Diorama,,,99.0
2023-10-31,160,Droomvlucht,19.0,40.0,100.0
2023-10-31,160,Droomvlucht VR,,,100.0
2023-10-31,160,Efteling Museum,,,89.0
2023-10-31,160,Fabula,10.0,10.0,100.0
2023-10-31,160,Fairytale Forest,,,99.0
2023-10-31,160,Fata Morgana,6.0,15.0,80.0
2023-10-31,160,Gondoletta,9.0,15.0,65.0
2023-10-31,160,Halve Maen,15.0,25.0,99.0
2023-10-31,160,Joris en de Draak,,,0.0
2023-10-31,160,Joris en de Draak Single-rider,,,0.0
2023-10-31,160,Kinderspoor,12.0,25.0,99.0
2023-10-31,160,Kindervreugd,,,99.0
2023-10-31,160,Kleuterhof,,,100.0
2023-10-31,160,Max & Moritz,7.0,25.0,100.0
2023-10-31,160,Max & Moritz Single-rider,6.0,10.0,23.0
2023-10-31,160,Monorail,23.0,30.0,99.0
2023-10-31,160,Nest!,,,99.0
2023-10-31,160,Pagode,5.0,5.0,99.0
2023-10-31,160,Piraña,5.0,10.0,100.0
2023-10-31,160,Python,8.0,25.0,100.0
2023-10-31,160,Python Single-rider,6.0,15.0,98.0
2023-10-31,160,Sirocco,6.0,15.0,100.0
2023-10-31,160,Stoomcarrousel,,,99.0
2023-10-31,160,Stoomtrein Marerijk,12.0,25.0,98.0
2023-10-31,160,Stoomtrein Ruigrijk,12.0,25.0,98.0
2023-10-31,160,Symbolica,38.0,50.0,100.0
2023-10-31,160,Symbolica Single-rider,11.0,30.0,100.0
2023-10-31,160,The Six Swans,8.0,10.0,95.0
2023-10-31,160,Villa Volta,7.0,15.0,100.0
2023-10-31,160,Vogel Rok,8.0,15.0,100.0
2023-10-31,160,Volkvanlaaf,,,99.0
2023-11-01,160,Anton Pieck Plein,,,99.0
2023-11-01,160,Archipel,,,70.0
2023-11-01,160,Badhuys indoor splash pool,,,100.0
2023-11-01,160,Baron 1898,23.0,40.0,98.0
2023-11-01,160,Baron 1898 Single-rider,17.0,30.0,98.0
2023-11-01,160,Carnaval Festival,15.0,25.0,100.0
2023-11-01,160,De Oude Tufferbaan,22.0,40.0,79.0
2023-11-01,160,De Vliegende Hollander,21.0,35.0,100.0
2023-11-01,160,De Vliegende Hollander Single-rider,12.0,25.0,86.0
2023-11-01,160,Diorama,,,99.0
2023-11-01,160,Droomvlucht,29.0,45.0,100.0
2023-11-01,160,Droomvlucht VR,,,100.0
2023-11-01,160,Efteling Museum,,,90.0
2023-11-01,160,Fabula,10.0,10.0,99.0
2023-11-01,160,Fairytale Forest,,,99.0
2023-11-01,160,Fata Morgana,,,0.0
2023-11-01,160,Gondoletta,11.0,25.0,66.0
2023-11-01,160,Halve Maen,13.0,20.0,99.0
2023-11-01,160,Joris en de Draak,,,0.0
2023-11-01,160,Joris en de Draak Single-rider,45.0,65.0,1.0
2023-11-01,160,Kinderspoor,12.0,20.0,100.0
2023-11-01,160,Kindervreugd,,,99.0
2023-11-01,160,Kleuterhof,,,100.0
2023-11-01,160,Max & Moritz,12.0,40.0,100.0
2023-11-01,160,Max & Moritz Single-rider,7.0,10.0,38.0
2023-11-01,160,Monorail,18.0,35.0,99.0
2023-11-01,160,Nest!,,,99.0
2023-11-01,160,Pagode,8.0,20.0,86.0
2023-11-01,160,Piraña,8.0,15.0,99.0
2023-11-01,160,Python,16.0,30.0,100.0
2023-11-01,160,Python Single-rider,12.0,25.0,93.0
2023-11-01,160,Sirocco,9.0,20.0,100.0
2023-11-01,160,Stoomcarrousel,10.0,10.0,99.0
2023-11-01,160,Stoomtrein Marerijk,12.0,25.0,99.0
2023-11-01,160,Stoomtrein Ruigrijk,17.0,25.0,99.0
2023-11-01,160,Symbolica,45.0,65.0,99.0
2023-11-01,160,Symbolica Single-rider,14.0,45.0,99.0
2023-11-01,160,The Six Swans,5.0,5.0,99.0
2023-11-01,160,Villa Volta,8.0,15.0,100.0
2023-11-01,160,Vogel Rok,16.0,40.0,100.0
2023-11-01,160,Volkvanlaaf,,,99.0
2023-11-02,160,Anton Pieck Plein,,,99.0
2023-11-02,160,Archipel,,,70.0
2023-11-02,160,Badhuys indoor splash pool,,,100.0
2023-11-02,160,Baron 1898,,,0.0
2023-11-02,160,Baron 1898 Single-rider,,,0.0
2023-11-02,160,Carnaval Festival,10.0,150.0,100.0
2023-11-02,160,De Oude Tufferbaan,,,0.0
2023-11-02,160,De Vliegende Hollander,13.0,30.0,96.0
2023-11-02,160,De Vliegende Hollander Single-rider,9.0,15.0,24.0
2023-11-02,160,Diorama,,,99.0
2023-11-02,160,Droomvlucht,16.0,40.0,98.0
2023-11-02,160,Droomvlucht VR,,,53.0
2023-11-02,160,Efteling Museum,,,89.0
2023-11-02,160,Fabula,10.0,10.0,99.0
2023-11-02,160,Fairytale Forest,,,99.0
2023-11-02,160,Fata Morgana,,,0.0
2023-11-02,160,Gondoletta,,,65.0
2023-11-02,160,Halve Maen,6.0,15.0,100.0
2023-11-02,160,Joris en de Draak,,,0.0
2023-11-02,160,Joris en de Draak Single-rider,,,0.0
2023-11-02,160,Kinderspoor,10.0,15.0,100.0
2023-11-02,160,Kindervreugd,,,99.0
2023-11-02,160,Kleuterhof,,,100.0
2023-11-02,160,Max & Moritz,6.0,25.0,100.0
2023-11-02,160,Max & Moritz Single-rider,5.0,5.0,34.0
2023-11-02,160,Monorail,15.0,25.0,79.0
2023-11-02,160,Nest!,,,99.0
2023-11-02,160,Pagode,,,0.0
2023-11-02,160,Piraña,5.0,5.0,91.0
2023-11-02,160,Python,24.0,35.0,15.0
2023-11-02,160,Python Single-rider,20.0,25.0,15.0
2023-11-02,160,Sirocco,6.0,15.0,100.0
2023-11-02,160,Stoomcarrousel,10.0,10.0,99.0
2023-11-02,160,Stoomtrein Marerijk,20.0,25.0,20.0
2023-11-02,160,Stoomtrein Ruigrijk,20.0,25.0,20.0
2023-11-02,160,Symbolica,40.0,55.0,99.0
2023-11-02,160,Symbolica Single-rider,13.0,25.0,99.0
2023-11-02,160,The Six Swans,5.0,5.0,100.0
2023-11-02,160,Villa Volta,6.0,15.0,100.0
2023-11-02,160,Vogel Rok,6.0,20.0,100.0
2023-11-02,160,Volkvanlaaf,,,99.0
2023-11-03,160,Anton Pieck Plein,,,99.0
2023-11-03,160,Archipel,,,71.0
2023-11-03,160,Badhuys indoor splash pool,,,100.0
2023-11-03,160,Baron 1898,15.0,40.0,100.0
2023-11-03,160,Baron 1898 Single-rider,12.0,25.0,100.0
2023-11-03,160,Carnaval Festival,8.0,15.0,95.0
2023-11-03,160,De Oude Tufferbaan,19.0,40.0,71.0
2023-11-03,160,De Vliegende Hollander,15.0,25.0,93.0
2023-11-03,160,De Vliegende Hollander Single-rider,8.0,20.0,66.0
2023-11-03,160,Diorama,,,99.0
2023-11-03,160,Droomvlucht,17.0,35.0,100.0
2023-11-03,160,Droomvlucht VR,,,100.0
2023-11-03,160,Efteling Museum,,,89.0
2023-11-03,160,Fabula,10.0,10.0,99.0
2023-11-03,160,Fairytale Forest,,,99.0
2023-11-03,160,Fata Morgana,7.0,25.0,100.0
2023-11-03,160,Gondoletta,7.0,15.0,67.0
2023-11-03,160,Halve Maen,12.0,20.0,99.0
2023-11-03,160,Joris en de Draak,,,0.0
2023-11-03,160,Joris en de Draak Single-rider,,,0.0
2023-11-03,160,Kinderspoor,12.0,25.0,99.0
2023-11-03,160,Kindervreugd,,,99.0
2023-11-03,160,Kleuterhof,,,100.0
2023-11-03,160,Max & Moritz,7.0,25.0,100.0
2023-11-03,160,Max & Moritz Single-rider,6.0,10.0,27.0
2023-11-03,160,Monorail,21.0,30.0,99.0
2023-11-03,160,Nest!,,,99.0
2023-11-03,160,Pagode,5.0,15.0,99.0
2023-11-03,160,Piraña,5.0,5.0,99.0
2023-11-03,160,Python,10.0,25.0,99.0
2023-11-03,160,Python Single-rider,8.0,25.0,83.0
2023-11-03,160,Sirocco,6.0,15.0,100.0
2023-11-03,160,Stoomcarrousel,,,99.0
2023-11-03,160,Stoomtrein Marerijk,25.0,25.0,99.0
2023-11-03,160,Stoomtrein Ruigrijk,25.0,50.0,96.0
2023-11-03,160,Symbolica,40.0,50.0,99.0
2023-11-03,160,Symbolica Single-rider,12.0,20.0,99.0
2023-11-03,160,The Six Swans,5.0,5.0,100.0
2023-11-03,160,Villa Volta,5.0,10.0,100.0
2023-11-03,160,Vogel Rok,8.0,15.0,100.0
2023-11-03,160,Volkvanlaaf,,,99.0
2023-11-04,160,Anton Pieck Plein,,,99.0
2023-11-04,160,Archipel,,,70.0
2023-11-04,160,Badhuys indoor splash pool,,,100.0
2023-11-04,160,Baron 1898,14.0,40.0,100.0
2023-11-04,160,Baron 1898 Single-rider,10.0,30.0,100.0
2023-11-04,160,Carnaval Festival,17.0,30.0,100.0
2023-11-04,160,De Oude Tufferbaan,24.0,35.0,25.0
2023-11-04,160,De Vliegende Hollander,13.0,30.0,100.0
2023-11-04,160,De Vliegende Hollander Single-rider,7.0,15.0,80.0
2023-11-04,160,Diorama,,,99.0
2023-11-04,160,Droomvlucht,24.0,60.0,100.0
2023-11-04,160,Droomvlucht VR,,,100.0
2023-11-04,160,Efteling Museum,,,90.0
2023-11-04,160,Fabula,10.0,10.0,99.0
2023-11-04,160,Fairytale Forest,,,99.0
2023-11-04,160,Fata Morgana,9.0,20.0,100.0
2023-11-04,160,Gondoletta,5.0,5.0,64.0
2023-11-04,160,Halve Maen,5.0,5.0,89.0
2023-11-04,160,Joris en de Draak,,,0.0
2023-11-04,160,Joris en de Draak Single-rider,,,0.0
2023-11-04,160,Kinderspoor,6.0,10.0,99.0
2023-11-04,160,Kindervreugd,,,99.0
2023-11-04,160,Kleuterhof,,,100.0
2023-11-04,160,Max & Moritz,8.0,25.0,88.0
2023-11-04,160,Max & Moritz Single-rider,5.0,10.0,46.0
2023-11-04,160,Monorail,5.0,5.0,99.0
2023-11-04,160,Nest!,,,99.0
2023-11-04,160,Pagode,5.0,5.0,100.0
2023-11-04,160,Piraña,5.0,5.0,99.0
2023-11-04,160,Python,8.0,90.0,100.0
2023-11-04,160,Python Single-rider,5.0,15.0,77.0
2023-11-04,160,Sirocco,6.0,10.0,100.0
2023-11-04,160,Stoomcarrousel,13.0,15.0,99.0
2023-11-04,160,Stoomtrein Marerijk,14.0,30.0,99.0
2023-11-04,160,Stoomtrein Ruigrijk,18.0,30.0,99.0
2023-11-04,160,Symbolica,42.0,65.0,99.0
2023-11-04,160,Symbolica Single-rider,15.0,30.0,99.0
2023-11-04,160,The Six Swans,9.0,10.0,100.0
2023-11-04,160,Villa Volta,10.0,25.0,100.0
2023-11-04,160,Vogel Rok,10.0,30.0,100.0
2023-11-04,160,Volkvanlaaf,,,99.0
2023-11-05,160,Anton Pieck Plein,,,99.0
2023-11-05,160,Archipel,,,70.0
2023-11-05,160,Badhuys indoor splash pool,,,100.0
2023-11-05,160,Baron 1898,19.0,35.0,100.0
2023-11-05,160,Baron 1898 Single-rider,12.0,25.0,100.0
2023-11-05,160,Carnaval Festival,15.0,30.0,100.0
2023-11-05,160,De Oude Tufferbaan,,,3.0
2023-11-05,160,De Vliegende Hollander,18.0,45.0,99.0
2023-11-05,160,De Vliegende Hollander Single-rider,11.0,30.0,79.0
2023-11-05,160,Diorama,,,99.0
2023-11-05,160,Droomvlucht,32.0,40.0,100.0
2023-11-05,160,Droomvlucht VR,,,100.0
2023-11-05,160,Efteling Museum,,,89.0
2023-11-05,160,Fabula,10.0,10.0,100.0
2023-11-05,160,Fairytale Forest,,,99.0
2023-11-05,160,Fata Morgana,11.0,40.0,100.0
2023-11-05,160,Gondoletta,5.0,10.0,65.0
2023-11-05,160,Halve Maen,7.0,15.0,99.0
2023-11-05,160,Joris en de Draak,,,0.0
2023-11-05,160,Joris en de Draak Single-rider,,,0.0
2023-11-05,160,Kinderspoor,7.0,20.0,100.0
2023-11-05,160,Kindervreugd,,,99.0
2023-11-05,160,Kleuterhof,,,100.0
2023-11-05,160,Max & Moritz,7.0,20.0,98.0
2023-11-05,160,Max & Moritz Single-rider,5.0,5.0,59.0
2023-11-05,160,Monorail,9.0,25.0,99.0
2023-11-05,160,Nest!,,,99.0
2023-11-05,160,Pagode,5.0,5.0,97.0
2023-11-05,160,Piraña,5.0,5.0,99.0
2023-11-05,160,Python,11.0,30.0,98.0
2023-11-05,160,Python Single-rider,8.0,25.0,99.0
2023-11-05,160,Sirocco,8.0,15.0,100.0
2023-11-05,160,Stoomcarrousel,,,99.0
2023-11-05,160,Stoomtrein Marerijk,14.0,25.0,99.0
2023-11-05,160,Stoomtrein Ruigrijk,14.0,25.0,94.0
2023-11-05,160,Symbolica,43.0,60.0,99.0
2023-11-05,160,Symbolica Single-rider,17.0,30.0,99.0
2023-11-05,160,The Six Swans,5.0,5.0,99.0
2023-11-05,160,Villa Volta,7.0,20.0,100.0
2023-11-05,160,Vogel Rok,13.0,30.0,100.0
2023-11-05,160,Volkvanlaaf,,,99.0
2023-11-06,160,Anton Pieck Plein,,,99.0
2023-11-06,160,Archipel,,,85.0
2023-11-06,160,Badhuys indoor splash pool,,,44.0
2023-11-06,160,Baron 1898,14.0,30.0,98.0
2023-11-06,160,Baron 1898 Single-rider,13.0,25.0,98.0
2023-11-06,160,Carnaval Festival,9.0,20.0,100.0
2023-11-06,160,De Oude Tufferbaan,13.0,25.0,98.0
2023-11-06,160,De Vliegende Hollander,15.0,25.0,100.0
2023-11-06,160,De Vliegende Hollander Single-rider,,,0.0
2023-11-06,160,Diorama,,,99.0
2023-11-06,160,Droomvlucht,23.0,35.0,100.0
2023-11-06,160,Droomvlucht VR,,,100.0
2023-11-06,160,Efteling Museum,,,85.0
2023-11-06,160,Fabula,10.0,10.0,99.0
2023-11-06,160,Fairytale Forest,,,99.0
2023-11-06,160,Fata Morgana,9.0,30.0,100.0
2023-11-06,160,Gondoletta,5.0,5.0,79.0
2023-11-06,160,Halve Maen,5.0,10.0,99.0
2023-11-06,160,Joris en de Draak,,,0.0
2023-11-06,160,Joris en de Draak Single-rider,,,0.0
2023-11-06,160,Kinderspoor,8.0,10.0,99.0
2023-11-06,160,Kindervreugd,,,99.0
2023-11-06,160,Kleuterhof,,,99.0
2023-11-06,160,Max & Moritz,6.0,20.0,100.0
2023-11-06,160,Max & Moritz Single-rider,,,0.0
2023-11-06,160,Monorail,9.0,15.0,99.0
2023-11-06,160,Nest!,,,96.0
2023-11-06,160,Pagode,5.0,5.0,100.0
2023-11-06,160,Piraña,,,0.0
2023-11-06,160,Python,7.0,15.0,99.0
2023-11-06,160,Python Single-rider,,,0.0
2023-11-06,160,Sirocco,6.0,10.0,100.0
2023-11-06,160,Stoomcarrousel,,,99.0
2023-11-06,160,Stoomtrein Marerijk,25.0,25.0,99.0
2023-11-06,160,Stoomtrein Ruigrijk,25.0,25.0,94.0
2023-11-06,160,Symbolica,41.0,60.0,99.0
2023-11-06,160,Symbolica Single-rider,15.0,30.0,99.0
2023-11-06,160,The Six Swans,5.0,5.0,99.0
2023-11-06,160,Villa Volta,6.0,10.0,97.0
2023-11-06,160,Vogel Rok,7.0,20.0,100.0
2023-11-06,160,Volkvanlaaf,,,99.0
2023-11-07,160,Anton Pieck Plein,,,99.0
2023-11-07,160,Archipel,,,86.0
2023-11-07,160,Badhuys indoor splash pool,,,42.0
2023-11-07,160,Baron 1898,11.0,25.0,100.0
2023-11-07,160,Baron 1898 Single-rider,10.0,20.0,100.0
2023-11-07,160,Carnaval Festival,5.0,10.0,100.0
2023-11-07,160,De Oude Tufferbaan,11.0,15.0,99.0
2023-11-07,160,De Vliegende Hollander,10.0,25.0,94.0
2023-11-07,160,De Vliegende Hollander Single-rider,5.0,10.0,30.0
2023-11-07,160,Diorama,,,99.0
2023-11-07,160,Droomvlucht,12.0,20.0,100.0
2023-11-07,160,Droomvlucht VR,,,100.0
2023-11-07,160,Efteling Museum,,,86.0
2023-11-07,160,Fabula,10.0,10.0,89.0
2023-11-07,160,Fairytale Forest,,,99.0
2023-11-07,160,Fata Morgana,6.0,20.0,100.0
2023-11-07,160,Gondoletta,,,80.0
2023-11-07,160,Halve Maen,6.0,10.0,99.0
2023-11-07,160,Joris en de Draak,,,0.0
2023-11-07,160,Joris en de Draak Single-rider,,,0.0
2023-11-07,160,Kinderspoor,5.0,5.0,99.0
2023-11-07,160,Kindervreugd,,,99.0
2023-11-07,160,Kleuterhof,,,100.0
2023-11-07,160,Max & Moritz,5.0,20.0,100.0
2023-11-07,160,Max & Moritz Single-rider,,,0.0
2023-11-07,160,Monorail,5.0,5.0,99.0
2023-11-07,160,Nest!,,,99.0
2023-11-07,160,Pagode,5.0,5.0,99.0
2023-11-07,160,Piraña,,,0.0
2023-11-07,160,Python,5.0,10.0,96.0
2023-11-07,160,Python Single-rider,,,0.0
2023-11-07,160,Sirocco,5.0,5.0,100.0
2023-11-07,160,Stoomcarrousel,,,99.0
2023-11-07,160,Stoomtrein Marerijk,25.0,25.0,99.0
2023-11-07,160,Stoomtrein Ruigrijk,25.0,25.0,99.0
2023-11-07,160,Symbolica,33.0,45.0,99.0
2023-11-07,160,Symbolica Single-rider,5.0,5.0,2.0
2023-11-07,160,The Six Swans,,,99.0
2023-11-07,160,Villa Volta,,,0.0
2023-11-07,160,Vogel Rok,5.0,10.0,100.0
2023-11-07,160,Volkvanlaaf,,,99.0
2023-11-08,160,Anton Pieck Plein,,,99.0
2023-11-08,160,Archipel,,,86.0
2023-11-08,160,Badhuys indoor splash pool,,,42.0
2023-11-08,160,Baron 1898,8.0,30.0,100.0
2023-11-08,160,Baron 1898 Single-rider,7.0,30.0,100.0
2023-11-08,160,Carnaval Festival,7.0,15.0,100.0
2023-11-08,160,De Oude Tufferbaan,14.0,30.0,41.0
2023-11-08,160,De Vliegende Hollander,9.0,30.0,95.0
2023-11-08,160,De Vliegende Hollander Single-rider,8.0,15.0,23.0
2023-11-08,160,Diorama,,,99.0
2023-11-08,160,Droomvlucht,12.0,25.0,100.0
2023-11-08,160,Droomvlucht VR,,,50.0
2023-11-08,160,Efteling Museum,,,85.0
2023-11-08,160,Fabula,10.0,10.0,99.0
2023-11-08,160,Fairytale Forest,,,99.0
2023-11-08,160,Fata Morgana,6.0,15.0,100.0
2023-11-08,160,Gondoletta,,,78.0
2023-11-08,160,Halve Maen,,,79.0
2023-11-08,160,Joris en de Draak,,,0.0
2023-11-08,160,Joris en de Draak Single-rider,,,0.0
2023-11-08,160,Kinderspoor,7.0,10.0,100.0
2023-11-08,160,Kindervreugd,,,99.0
2023-11-08,160,Kleuterhof,,,100.0
2023-11-08,160,Max & Moritz,5.0,15.0,100.0
2023-11-08,160,Max & Moritz Single-rider,,,0.0
2023-11-08,160,Monorail,8.0,10.0,99.0
2023-11-08,160,Nest!,,,99.0
2023-11-08,160,Pagode,5.0,5.0,99.0
2023-11-08,160,Piraña,,,0.0
2023-11-08,160,Python,6.0,15.0,97.0
2023-11-08,160,Python Single-rider,5.0,10.0,42.0
2023-11-08,160,Sirocco,5.0,5.0,91.0
2023-11-08,160,Stoomcarrousel,,,99.0
2023-11-08,160,Stoomtrein Marerijk,25.0,25.0,99.0
2023-11-08,160,Stoomtrein Ruigrijk,25.0,25.0,94.0
2023-11-08,160,Symbolica,37.0,50.0,98.0
2023-11-08,160,Symbolica Single-rider,,,0.0
2023-11-08,160,The Six Swans,5.0,5.0,100.0
2023-11-08,160,Villa Volta,,,0.0
2023-11-08,160,Vogel Rok,5.0,10.0,100.0
2023-11-08,160,Volkvanlaaf,,,99.0
2023-11-09,160,Anton Pieck Plein,,,99.0
2023-11-09,160,Archipel,,,84.0
2023-11-09,160,Badhuys indoor splash pool,,,42.0
2023-11-09,160,Baron 1898,13.0,35.0,90.0
2023-11-09,160,Baron 1898 Single-rider,9.0,30.0,91.0
2023-11-09,160,Carnaval Festival,5.0,5.0,100.0
2023-11-09,160,De Oude Tufferbaan,7.0,15.0,61.0
2023-11-09,160,De Vliegende Hollander,7.0,25.0,86.0
2023-11-09,160,De Vliegende Hollander Single-rider,5.0,10.0,19.0
2023-11-09,160,Diorama,,,99.0
2023-11-09,160,Droomvlucht,10.0,20.0,100.0
2023-11-09,160,Droomvlucht VR,,,100.0
2023-11-09,160,Efteling Museum,,,85.0
2023-11-09,160,Fabula,10.0,10.0,100.0
2023-11-09,160,Fairytale Forest,,,99.0
2023-11-09,160,Fata Morgana,7.0,15.0,100.0
2023-11-09,160,Gondoletta,,,78.0
2023-11-09,160,Halve Maen,9.0,10.0,90.0
2023-11-09,160,Joris en de Draak,,,0.0
2023-11-09,160,Joris en de Draak Single-rider,,,0.0
2023-11-09,160,Kinderspoor,5.0,5.0,91.0
2023-11-09,160,Kindervreugd,,,99.0
2023-11-09,160,Kleuterhof,,,100.0
2023-11-09,160,Max & Moritz,5.0,15.0,90.0
2023-11-09,160,Max & Moritz Single-rider,,,0.0
2023-11-09,160,Monorail,8.0,10.0,90.0
2023-11-09,160,Nest!,,,86.0
2023-11-09,160,Pagode,5.0,5.0,91.0
2023-11-09,160,Piraña,,,0.0
2023-11-09,160,Python,8.0,20.0,73.0
2023-11-09,160,Python Single-rider,7.0,20.0,52.0
2023-11-09,160,Sirocco,5.0,5.0,90.0
2023-11-09,160,Stoomcarrousel,,,99.0
2023-11-09,160,Stoomtrein Marerijk,25.0,25.0,88.0
2023-11-09,160,Stoomtrein Ruigrijk,25.0,25.0,90.0
2023-11-09,160,Symbolica,31.0,45.0,100.0
2023-11-09,160,Symbolica Single-rider,30.0,45.0,96.0
2023-11-09,160,The Six Swans,5.0,5.0,91.0
2023-11-09,160,Villa Volta,,,1.0
2023-11-09,160,Vogel Rok,6.0,15.0,100.0
2023-11-09,160,Volkvanlaaf,,,99.0
2023-11-10,160,Anton Pieck Plein,,,99.0
2023-11-10,160,Archipel,,,83.0
2023-11-10,160,Badhuys indoor splash pool,,,42.0
2023-11-10,160,Baron 1898,12.0,35.0,100.0
2023-11-10,160,Baron 1898 Single-rider,11.0,30.0,100.0
2023-11-10,160,Carnaval Festival,7.0,10.0,100.0
2023-11-10,160,De Oude Tufferbaan,15.0,25.0,90.0
2023-11-10,160,De Vliegende Hollander,6.0,20.0,100.0
2023-11-10,160,De Vliegende Hollander Single-rider,5.0,15.0,33.0
2023-11-10,160,Diorama,,,99.0
