timestamp,attraction_name,status,queue_type,wait_time
2025-11-13T16:36:43Z,Villa Volta,OPERATING,STANDBY,5
2025-11-13T16:36:43Z,De Vliegende Hollander,OPERATING,STANDBY,10
2025-11-13T16:36:43Z,De Vliegende Hollander Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:36:43Z,Sirocco,REFURBISHMENT,STANDBY,NA
2025-11-13T16:36:43Z,Stoomtrein Marerijk,OPERATING,STANDBY,25
2025-11-13T16:36:43Z,Stoomcarrousel,OPERATING,STANDBY,0
2025-11-13T16:36:43Z,Halve Maen,OPERATING,STANDBY,5
2025-11-13T16:36:43Z,Stoomtrein Ruigrijk,OPERATING,STANDBY,25
2025-11-13T16:36:43Z,Kinderspoor,OPERATING,STANDBY,5
2025-11-13T16:36:43Z,Fabula,OPERATING,STANDBY,10
2025-11-13T16:36:43Z,Monorail,CLOSED,STANDBY,NA
2025-11-13T16:36:43Z,Max & Moritz,OPERATING,STANDBY,5
2025-11-13T16:36:43Z,Max & Moritz Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:36:43Z,Gondoletta,CLOSED,STANDBY,NA
2025-11-13T16:36:43Z,Python,OPERATING,STANDBY,5
2025-11-13T16:36:43Z,Python Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:36:43Z,De Oude Tufferbaan,OPERATING,STANDBY,10
2025-11-13T16:36:43Z,Piraña,DOWN,STANDBY,0
2025-11-13T16:36:43Z,Joris en de Draak,OPERATING,STANDBY,10
2025-11-13T16:36:43Z,Joris en de Draak Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:36:43Z,Carnaval Festival,OPERATING,STANDBY,0
2025-11-13T16:36:43Z,Vogel Rok,REFURBISHMENT,STANDBY,NA
2025-11-13T16:36:43Z,Baron 1898,OPERATING,STANDBY,15
2025-11-13T16:36:43Z,Baron 1898 Single-rider,OPERATING,SINGLE_RIDER,20
2025-11-13T16:36:43Z,Pagode,OPERATING,STANDBY,5
2025-11-13T16:36:43Z,Symbolica,OPERATING,STANDBY,20
2025-11-13T16:36:43Z,Symbolica Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:36:43Z,Danse Macabre,OPERATING,STANDBY,13
