date,park_id,ride,avg_queue_min,max_queue_min,uptime_pct,crowd_percent,crowd_label,temperature_forecast,temperature_actual,rain_forecast,rain_actual,wind_forecast,wind_actual,events
2023-01-02,160,Joris en de Draak Single-rider,NA,NA,0,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Kinderspoor,10,10,99,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Max & Moritz,10,30,100,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Max & Moritz Single-rider,6,20,97,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Monorail,11,20,99,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Pagode,5,10,96,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Piraña,5,5,99,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Python,18,40,85,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Python Single-rider,14,50,50,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Sirocco,9,20,99,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Stoomcarrousel,NA,NA,100,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Stoomtrein Marerijk,25,25,99,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Stoomtrein Ruigrijk,25,25,99,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Symbolica,28,40,96,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Symbolica Single-rider,8,10,4,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Villa Volta,6,10,99,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-02,160,Vogel Rok,13,25,100,45,Quiet,8.8,8.8,0.21,0.31,4.8,4.9,🎄 Winter Efteling
2023-01-03,160,Baron 1898,48,80,100,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Baron 1898 Single-rider,35,55,99,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Carnaval Festival,41,80,100,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,De Oude Tufferbaan,27,45,99,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,De Vliegende Hollander,44,55,100,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,De Vliegende Hollander Single-rider,28,45,81,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Droomvlucht,NA,NA,0,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Fabula,14,20,99,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Fata Morgana,30,55,100,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Gondoletta,21,25,63,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Halve Maen,25,50,99,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Joris en de Draak,NA,NA,0,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Joris en de Draak Single-rider,NA,NA,0,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Kinderspoor,26,30,99,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Max & Moritz,30,50,100,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Max & Moritz Single-rider,16,40,100,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Monorail,25,50,99,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Pagode,22,45,99,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Piraña,8,15,99,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Python,33,45,99,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Python Single-rider,32,50,86,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Sirocco,20,35,100,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Stoomcarrousel,12,15,100,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Stoomtrein Marerijk,22,30,99,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Stoomtrein Ruigrijk,24,40,99,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Symbolica,50,65,99,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Symbolica Single-rider,5,5,1,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Villa Volta,22,40,100,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-03,160,Vogel Rok,36,50,100,97,Packed,8,7.5,0,0,6.8,6.4,🎄 Winter Efteling
2023-01-04,160,Baron 1898,NA,NA,0,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Baron 1898 Single-rider,NA,NA,0,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Carnaval Festival,15,30,100,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,De Oude Tufferbaan,15,35,99,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,De Vliegende Hollander,32,40,89,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,De Vliegende Hollander Single-rider,18,30,69,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Droomvlucht,NA,NA,0,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Fabula,11,15,99,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Fata Morgana,16,45,100,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Gondoletta,6,10,63,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Halve Maen,16,25,95,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Joris en de Draak,NA,NA,0,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Joris en de Draak Single-rider,NA,NA,0,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Kinderspoor,9,15,99,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Max & Moritz,15,30,90,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Max & Moritz Single-rider,8,15,77,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Monorail,12,30,99,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Pagode,6,10,86,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Piraña,6,10,94,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Python,22,30,99,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Python Single-rider,18,25,86,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Sirocco,10,20,100,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Stoomcarrousel,10,10,100,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Stoomtrein Marerijk,19,30,99,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Stoomtrein Ruigrijk,18,30,95,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Symbolica,37,50,98,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Symbolica Single-rider,NA,NA,0,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Villa Volta,14,25,100,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-04,160,Vogel Rok,19,35,97,58,Busy,11.6,11.8,0.21,0.18,10.3,10.9,🎄 Winter Efteling
2023-01-05,160,Baron 1898,45,60,100,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Baron 1898 Single-rider,32,60,99,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Carnaval Festival,21,35,100,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,De Oude Tufferbaan,25,60,99,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,De Vliegende Hollander,41,50,99,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,De Vliegende Hollander Single-rider,25,40,78,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Droomvlucht,NA,NA,0,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Fabula,12,20,100,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Fata Morgana,25,55,100,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Gondoletta,24,30,62,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Halve Maen,26,40,99,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Joris en de Draak,NA,NA,0,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Joris en de Draak Single-rider,NA,NA,0,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Kinderspoor,20,20,99,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Max & Moritz,26,45,94,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Max & Moritz Single-rider,13,30,92,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Monorail,30,45,99,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Pagode,19,35,95,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Piraña,8,15,99,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Python,30,45,100,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Python Single-rider,27,45,92,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Sirocco,16,25,100,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Stoomcarrousel,15,15,100,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Stoomtrein Marerijk,43,60,99,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Stoomtrein Ruigrijk,43,60,99,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Symbolica,44,60,100,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Symbolica Single-rider,16,45,100,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Villa Volta,19,35,100,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-05,160,Vogel Rok,27,50,100,95,Packed,9.7,10.4,0.05,0.04,4.7,4.9,🎄 Winter Efteling
2023-01-06,160,Baron 1898,30,45,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Baron 1898 Single-rider,23,40,99,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Carnaval Festival,14,25,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,De Oude Tufferbaan,22,40,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,De Vliegende Hollander,32,45,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,De Vliegende Hollander Single-rider,18,30,73,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Droomvlucht,NA,NA,0,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Fabula,10,10,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Fata Morgana,16,45,98,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Gondoletta,24,30,64,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Halve Maen,15,25,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Joris en de Draak,NA,NA,0,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Joris en de Draak Single-rider,NA,NA,0,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Kinderspoor,10,10,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Max & Moritz,18,40,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Max & Moritz Single-rider,9,25,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Monorail,14,30,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Pagode,20,40,39,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Piraña,8,15,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Python,21,35,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Python Single-rider,18,25,63,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Sirocco,12,20,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Stoomcarrousel,NA,NA,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Stoomtrein Marerijk,17,25,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Stoomtrein Ruigrijk,17,25,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Symbolica,35,50,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Symbolica Single-rider,10,30,99,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Villa Volta,10,40,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-06,160,Vogel Rok,18,35,100,68,Busy,10.5,10.1,0.11,0.09,5.4,5.4,🎄 Winter Efteling
2023-01-07,160,Baron 1898,28,45,100,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Baron 1898 Single-rider,21,40,99,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Carnaval Festival,22,35,100,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,De Oude Tufferbaan,22,30,99,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,De Vliegende Hollander,32,45,96,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,De Vliegende Hollander Single-rider,18,30,79,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Droomvlucht,NA,NA,0,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Fabula,10,10,100,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Fata Morgana,24,50,100,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Gondoletta,14,20,63,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Halve Maen,14,25,99,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Joris en de Draak,NA,NA,0,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Joris en de Draak Single-rider,NA,NA,0,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Kinderspoor,10,10,99,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Max & Moritz,17,40,96,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Max & Moritz Single-rider,10,25,86,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Monorail,12,25,99,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Pagode,7,15,99,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Piraña,7,15,99,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Python,20,35,96,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Python Single-rider,17,25,90,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Sirocco,12,25,100,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Stoomcarrousel,10,15,100,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Stoomtrein Marerijk,17,25,99,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Stoomtrein Ruigrijk,19,30,99,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Symbolica,38,50,99,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Symbolica Single-rider,9,20,99,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Villa Volta,11,30,100,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-07,160,Vogel Rok,21,35,100,67,Busy,9.3,9.8,0.09,0.08,7.8,8,🎄 Winter Efteling
2023-01-08,160,Baron 1898,24,40,100,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Baron 1898 Single-rider,21,45,97,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Carnaval Festival,16,30,100,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,De Oude Tufferbaan,22,35,100,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,De Vliegende Hollander,29,40,99,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,De Vliegende Hollander Single-rider,16,30,73,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Droomvlucht,NA,NA,0,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Fabula,10,20,100,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Fata Morgana,18,30,100,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Gondoletta,9,20,58,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Halve Maen,11,20,99,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Joris en de Draak,NA,NA,0,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Joris en de Draak Single-rider,NA,NA,0,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Kinderspoor,17,20,99,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Max & Moritz,10,20,100,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Max & Moritz Single-rider,5,15,91,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Monorail,11,20,99,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Pagode,6,15,99,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Piraña,6,10,99,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Python,18,25,100,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Python Single-rider,14,25,77,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Sirocco,10,20,100,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Stoomcarrousel,NA,NA,100,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Stoomtrein Marerijk,18,25,99,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Stoomtrein Ruigrijk,18,25,99,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Symbolica,31,50,99,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Symbolica Single-rider,9,15,99,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Villa Volta,11,30,100,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-08,160,Vogel Rok,14,30,100,56,Busy,8.6,8.5,0.11,0.06,6.4,6.9,🎄 Winter Efteling
2023-01-09,160,Baron 1898,12,30,100,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Baron 1898 Single-rider,9,15,30,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Carnaval Festival,5,10,100,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,De Oude Tufferbaan,5,10,84,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,De Vliegende Hollander,NA,NA,0,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,De Vliegende Hollander Single-rider,NA,NA,0,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Droomvlucht,NA,NA,0,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Fabula,10,10,100,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Fata Morgana,8,25,100,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Gondoletta,NA,NA,76,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Halve Maen,5,5,100,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Joris en de Draak,11,30,100,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Joris en de Draak Single-rider,NA,NA,0,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Kinderspoor,NA,NA,100,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Max & Moritz,5,5,100,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Max & Moritz Single-rider,NA,NA,0,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Monorail,NA,NA,100,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Pagode,5,5,100,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Piraña,NA,NA,0,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Python,14,25,100,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Python Single-rider,NA,NA,0,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
2023-01-09,160,Sirocco,5,5,100,19,Empty,7.4,7.6,0.13,0.16,6.5,6.3,🎄 Winter Efteling
